Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787087978,100,,Aggregated,79.800000,0.000000,100,350,440,490,590,650,710,730,800,840,840,2103,0,100,236.70359714693734,6.5557999987504445,837.112100001832,2852.8944365192583
1787087979,100,,Aggregated,80.200000,0.000000,110,360,440,480,590,650,700,730,800,840,840,2185,0,110,237.4238291991013,6.5557999987504445,837.112100001832,2837.46590389016
1787087980,100,,Aggregated,81.100000,0.000000,110,360,440,490,590,650,700,720,800,840,840,2263,0,110,238.34119416703945,6.5557999987504445,837.112100001832,2832.0088378258947
1787087981,100,,Aggregated,81.100000,0.000000,110,360,440,480,580,640,700,720,800,840,840,2346,0,110,237.6169446291859,6.5557999987504445,837.112100001832,2833.467178175618
1787087982,100,,Aggregated,79.600000,0.000000,110,370,440,480,580,640,700,720,800,840,840,2425,0,110,238.41468878353544,6.5557999987504445,837.112100001832,2831.3703092783503
1787087983,100,,Aggregated,79.400000,0.000000,110,370,440,480,580,640,700,720,800,840,840,2507,0,110,237.15498695656478,6.5557999987504445,837.112100001832,2853.3155165536496
1787087984,100,,Aggregated,79.900000,0.000000,100,370,440,480,580,640,700,720,800,840,840,2591,0,100,236.68328251641924,6.5557999987504445,837.112100001832,2867.812427634118
1787087985,100,,Aggregated,79.400000,0.000000,110,370,440,480,570,640,700,720,800,840,840,2664,0,110,237.59399515767802,6.5557999987504445,837.112100001832,2859.7672672672675
1787087986,100,,Aggregated,79.500000,0.000000,110,370,440,480,580,640,690,720,800,840,840,2739,0,110,238.32886436657773,6.5557999987504445,837.112100001832,2853.909090909091
1787087987,100,,Aggregated,80.100000,0.000000,110,370,450,490,580,640,700,730,800,840,840,2823,0,110,240.514575735051,6.5557999987504445,837.112100001832,2864.0024796315975
1787087988,100,,Aggregated,79.300000,0.000000,110,370,440,480,580,640,700,720,800,840,840,2903,0,110,239.55681112644123,6.5557999987504445,837.112100001832,2853.5425421977266
1787087989,100,,Aggregated,79.300000,0.000000,110,370,440,490,580,640,700,720,800,840,840,2985,0,110,240.78116361811837,6.5557999987504445,837.112100001832,2838.705862646566
1787087990,100,,Aggregated,79.600000,0.000000,110,380,450,490,580,640,700,720,800,840,840,3059,0,110,242.52836109843082,6.5557999987504445,837.112100001832,2825.4132069303696
1787087991,100,,Aggregated,79.700000,0.000000,110,380,450,490,580,640,700,720,800,840,840,3146,0,110,242.7537739669711,6.5557999987504445,837.112100001832,2829.724729815639
1787087992,100,,Aggregated,80.000000,0.000000,110,380,450,490,580,630,700,720,800,840,840,3238,0,110,241.0809371217076,6.5557999987504445,837.112100001832,2844.709388511427
